sample	TCGA-ZS-A9CG-01
RTEL1	8.5708
NPM1	12.6651
NCRNA00085	3.9445
NCRNA00086	1.2455
NCRNA00087	5.443
HSPA13	9.4587
ZCRB1	9.538
FLJ40292	1.2455
VSNL1	9.4058
SMU1	10.3789
PEMT	9.292
HSPA14	8.1608
RHCG	5.2997
MXI1	10.9428
RHCE	7.5345
RUVBL2	11.0573
AKR1D1	11.4402
PKD2	10.6448
TMEM25	8.7624
PDE2A	9.0107
DGCR11	4.7936
DGCR10	3.0944
C1orf95	4.1254
C1orf94	0.0
C1orf93	6.7244
DGCR14	8.4706
C1orf91	6.958
DENR	9.8023
AHNAK2	6.2029
ANXA8L1	0.0
FKSG73	0.0
PTPN18	10.0612
SCFD1	9.7527
SCFD2	8.1711
PPP3R2	0.0
MYPOP	7.3769
ZNF167	1.2455
GCOM1	5.398
IQCB1	6.6097
SCG3	0.7532
MEN1	10.1708
LOC202781	7.5076
CPSF4L	0.0
KRT222	7.5869
DDX54	10.9658
SNORD114-12	0.0
SEMA4A	4.4307
SEMA4B	11.3088
CSRNP3	0.7532
SEMA4D	5.6736
GABRB2	0.0
OR2L2	0.0
PPAP2B	12.1841
OTUD7A	3.9445
CTAGE9	2.6969
C10orf110	2.2458
C10orf111	2.5357
C10orf116	9.3423
C10orf114	9.2308
SQRDL	10.7848
CTAGE1	4.1809
C10orf118	6.9185
C10orf119	10.0055
CTAGE4	1.2455
CTAGE5	11.572
CTAGE6	0.0
OR6W1P	0.0
HSPA9	13.3923
SIP1	6.579
GLP1R	0.0
SCN4A	7.0952
SCN4B	6.2556
OR2L3	0.0
SUMO3	10.8739
ZNF30	6.2163
TMCO3	8.6188
TNRC6B	9.5447
FAM129C	1.6119
GIP	2.1465
TMCO4	8.3178
CRTAC1	1.9038
SCCPDH	11.5824
RPP38	8.0936
ZNF195	7.1096
GIF	0.0
SERP1	12.6667
MFSD1	10.8833
OR2S2	0.0
LRP6	10.521
MS4A4A	7.5345
TMCO7	8.9197
CNDP1	1.2455
CNDP2	12.7384
LYPLA2P1	6.1482
NPL	7.7748
STRBP	7.5452
LRP4	4.4758
MOCS2	11.6328
CXorf61	0.0
TXNRD2	11.6437
LRP5	12.1593
CXorf65	0.7532
CXorf64	0.0
CXorf66	2.6969
AHR	11.6581
SCGN	2.6969
GADD45GIP1	10.1157
COLEC12	5.054
ENC1	8.3204
COLEC10	2.5357
COLEC11	6.5263
MAP3K11	11.6627
TXNRD1	11.0428
LRP8	4.1809
NPS	0.0
ACTA2	11.7563
ZNF197	7.6572
ACTA1	1.9038
ZNF192	6.062
EMCN	8.8529
WNK2	3.5811
QSOX2	8.0717
INSL5	0.0
PDS5A	10.37
PDS5B	9.172
MFSD3	10.9917
SYCE1L	3.2057
TSTD1	9.8
TSTD2	8.1048
PLXNA4	0.0
PKHD1L1	1.2455
BNIPL	2.3542
TADA2A	6.8256
TADA2B	9.6701
PSMB4	13.0599
NR2C2AP	8.5858
PAICS	11.8469
OR1I1	0.0
RSBN1L	7.6761
UBXN2B	10.0045
UBXN2A	7.6225
VWA5B2	2.8419
VWA5B1	1.2455
KIAA0319	2.5357
DYNC2LI1	8.0643
EDARADD	6.3189
IFNW1	0.0
ZNF212	9.043
OR4D6	0.0
ZNF224	6.6609
ZNF225	5.4878
ZNF226	7.0511
KIF9	6.5995
KIF6	3.7376
KIF7	5.9053
ACMSD	11.0315
KCNQ5	0.0
KCNQ2	0.0
KCNQ3	1.6119
KCNQ1	7.7793
ALDH8A1	10.867
HOXC10	0.7532
HOXC13	0.0
HOXC12	0.0
VEGFA	10.9333
TSPY4	0.0
PLN	3.2057
LHX4	1.3148
UBE2E2	8.6536
RTTN	7.1309
BNIP1	7.0362
BNIP2	9.4403
BNIP3	12.1981
PDE4C	4.0675
UBQLN1	11.6406
INSL6	0.0
ZNF491	3.9445
ASTN2	7.7566
ZAN	0.0
KCTD15	7.7882
LEKR1	4.7936
KIR2DL3	0.0
PTGER4	5.3491
KIR2DL1	0.7532
SNORD71	0.0
FLOT1	11.5312
FLOT2	11.0329
KIR2DL4	1.6119
NCF1C	3.6615
ZNF544	7.752
NAB1	9.5928
UAP1	11.5934
NAB2	8.7827
PDE6B	2.1465
SEPP1	17.1866
ZNF490	7.1096
IYD	10.2147
LINS1	7.2132
OTUD5	10.5054
OTUD4	9.5085
OTUD3	6.3556
AP3M1	9.7923
AP3M2	6.4263
PTGER1	4.1254
SPEM1	0.0
AKAP14	0.0
AKAP12	11.0803
AKAP13	11.0693
AKAP10	7.6959
AKAP11	9.1143
HTRA4	1.2455
PTGER3	3.384
COL2A1	2.8419
CCDC8	2.9736
HTRA2	9.5428
HTRA3	4.8633
BSDC1	11.4201
PHEX	0.0
MFSD6	7.4352
PYY	1.2455
S100Z	0.0
UNC5CL	9.657
PRIM1	7.4635
NTN4	9.5273
KIRREL	3.4056
NEFH	2.5357
MGC16121	2.3542
LNP1	6.791
DNAH2	0.0
C17orf88	0.7532
C17orf89	8.8421
SNX12	8.1434
EGLN2	10.0074
C17orf82	6.0015
C17orf80	8.0936
C17orf81	9.8945
C17orf86	6.2685
C17orf87	2.8419
C17orf85	8.0753
SPIB	0.0
SPIC	0.0
TNKS1BP1	11.8517
LGTN	10.6904
LOC222699	5.1684
HECA	9.8351
PCLO	0.7532
C6orf118	0.0
ARID5B	8.324
ARID5A	8.958
C8A	13.9544
C6orf114	4.0073
C6orf115	10.3826
LOC100129726	3.0944
LOC731789	0.7532
MAP2K1	10.229
TP73	3.4961
ABT1	9.5206
AKR7L	8.9659
TBP	7.6275
LOC285740	0.0
LOC100302640	1.6119
PRR20B	0.0
GLS2	1.6119
SLC38A5	4.0073
LAPTM4A	13.5534
GALK2	10.1576
SPCS2	10.1112
LAPTM4B	10.8414
ANKH	10.5602
RASGRP2	8.2512
ALG1L2	0.0
EGFR	9.7845
SLC38A7	8.3665
DHFRL1	6.4036
RCVRN	0.0
KIAA0649	9.1823
WDR86	1.6119
ALOX5AP	5.8209
WDR81	10.7859
WDR82	10.489
NLRC5	8.2769
SLC38A1	8.5883
UBAC1	9.1356
WDR88	0.0
S100G	0.0
ACER2	6.6594
ACER3	6.3189
FRMD4A	7.8104
ACER1	5.054
SLC38A3	12.9961
SNAR-C3	0.0
SNAR-C2	0.0
TMEM90A	0.0
AARSD1	9.2905
ESYT1	11.8121
ESYT2	10.7909
ESYT3	0.0
CXCR3	3.9445
CXCR2	4.1809
CXCR1	4.3359
CXCR7	7.272
CXCR6	3.4056
CXCR5	1.6119
CXCR4	8.8656
JAG2	7.1998
JAG1	8.324
CLRN2	1.9038
CLRN3	9.4976
CLRN1	0.0
MYF6	0.0
PIP4K2A	8.2928
APPBP2	9.2076
MINK1	10.1101
TFF1	0.0
QRICH2	4.4758
QRICH1	9.8373
E4F1	9.8427
CRYBB3	0.7532
CRYBB1	2.3542
PRRX1	4.4758
RAP1GAP	8.9156
EXOC2	8.8783
EXOC3	9.7319
DEFB107A	0.0
EXOC1	8.3605
BNC1	1.2455
EXOC7	11.3549
EXOC4	10.2909
BNC2	2.8419
UBE2Q2	7.0586
EXOC8	8.9719
MAPKBP1	6.9667
SERTAD3	8.0606
ANK1	1.9038
ANK2	4.4758
ANK3	4.7936
MGAT4A	8.042
CHRNG	0.0
CHRND	0.0
CHRNE	5.773
C9orf96	4.4758
C9orf95	10.0658
IFI44	8.2928
C9orf93	4.4758
C9orf91	9.0963
BZW2	9.6653
RAD17	8.6828
FAM99A	3.0944
FAM99B	1.2455
CRAMP1L	8.3844
SNORA10	0.0
IDH3A	9.3233
OR9A2	0.0
ARSF	0.7532
C5AR1	7.6767
TNRC6C	7.661
TNNC1	3.6615
OR9A4	0.0
CYP3A7	8.4339
PHACTR1	5.8209
USP26	0.0
USP25	9.4275
PPL	10.2541
PSMD6	10.0141
CYP3A4	18.6824
TRIP4	8.405
LOC644936	4.2861
ADAMTS5	6.4148
ADAMTS4	9.4361
ADAMTS7	5.9058
ADAMTS6	1.6119
ADAMTS1	8.872
TMEM134	9.5367
ADAMTS3	0.7532
ARHGEF9	9.2618
ARHGEF6	6.7813
ARHGEF7	9.9496
ARHGEF4	1.6119
ARHGEF5	6.6496
ARHGEF2	7.6023
ARHGEF3	7.7972
COTL1	8.4253
ARSG	5.6143
CDH9	0.0
CDH8	0.7532
PROKR2	0.0
FAM48B2	0.7532
RPL23AP53	5.6929
CDH1	8.4594
CDH3	0.7532
CDH2	9.9635
CDH5	10.3527
CDH4	0.0
CDH7	0.0
CDH6	4.9931
CENPO	4.5882
CENPN	8.3199
DPP10	0.0
CENPL	5.8904
CENPK	3.3091
CENPJ	5.5097
CENPI	2.3542
CENPH	4.9931
CENPF	5.5734
CENPE	2.3542
RAMP1	10.8473
CENPB	11.0633
CENPA	2.1465
RAMP2	8.0717
LDB2	7.9569
LDB3	4.384
CLCF1	5.4656
KAZALD1	4.8808
PALM	7.1024
FOXE3	0.7532
SSH1	9.2569
CENPW	5.0239
CENPV	9.1089
CENPT	8.9778
SERPINI2	0.0
CENPQ	4.5196
CENPP	5.7603
TRMU	8.946
TRPC2	0.7532
SPRED1	7.8016
PDXDC2	7.1096
LIN9	5.8033
LOC389705	0.0
ATP5G1	11.1204
UCA1	0.0
UCKL1	8.6779
PLEKHA4	6.2295
PLEKHA5	9.3793
PHACTR2	9.7249
PLEKHA7	8.8204
ATP5G3	12.5788
PLEKHA2	7.5766
PLEKHA3	8.1504
NETO1	0.7532
WDR34	9.4275
NETO2	5.5097
PLEKHA8	6.2163
PLEKHA9	4.9618
STBD1	12.7296
CTPS	11.0479
RFESD	5.3731
OR1D2	0.0
SEC62	11.5459
OR13C9	0.0
DHX38	9.8997
SAMD4A	10.157
TRIB1	11.6449
TRIB2	11.0493
TRIB3	10.3557
DHX30	10.6305
DHX32	8.7913
DHX33	7.5504
DHX34	8.661
DHX35	8.4622
DHX36	9.7037
DHX37	8.8846
LCE1F	0.0
LCE1D	0.0
LCE1E	0.7532
LCE1B	0.0
LCE1C	0.0
CABIN1	9.5287
LCE1A	0.0
LAYN	6.4148
MGAM	1.9038
AP4S1	5.4656
B3GNTL1	6.3259
LUM	7.7054
VN1R2	0.0
MTR	10.6009
VN1R1	2.6969
ZNF768	10.201
VN1R4	0.0
VN1R5	0.0
ZNF765	6.3914
LOC100009676	6.7898
ZNF767	6.3796
ZNF766	8.2512
ZNF761	7.1519
ZNF763	2.6969
PGBD1	5.1123
TPT1	15.9074
OR2V2	0.0
RPP21	8.1538
SPATA5	6.7357
VNN1	6.2295
RPP25	6.6198
DSCR10	0.0
PMCH	0.0
PLSCR4	8.8677
NKX2-8	0.0
C14orf72	0.0
ECSIT	10.2917
C14orf70	0.0
ZSCAN10	0.0
WIF1	3.2057
HHATL	0.0
LOC339047	7.8538
FAM185A	7.4466
C14orf79	7.5557
RETNLB	0.0
PCDH8	0.0
SUPT6H	11.274
YBX1	13.0097
C18orf34	2.5357
CILP2	2.3542
C18orf32	10.2941
DOPEY2	8.8971
DOPEY1	7.8738
RBMY2FP	0.0
PRIM2	6.0169
ZNF501	4.4758
ST8SIA5	0.7532
ZNF503	9.6578
WDYHV1	8.2959
SMAD4	9.9665
ZNF506	6.1894
ZNF415	3.0944
TBC1D10A	9.5974
PSG8	2.6969
TSR2	10.1103
GPBP1	10.579
ENOX2	8.2316
TREM1	2.6969
TREM2	4.7205
STK24	10.3886
CD1B	0.0
SMAD5	9.8852
RPL41	14.1715
CD1C	4.2861
MYH2	0.0
MYH3	10.2444
GREB1	10.5575
HAO1	13.6113
MYH6	0.0
MYH7	0.0
MYH4	0.0
THBS2	7.6523
RACGAP1	8.7208
FAM167B	6.8937
FAM167A	5.7119
MYH9	14.1167
BAGE2	0.0
RNLS	8.9136
C9orf53	0.0
DPH3B	3.0944
UGT2A1	0.0
SNORD88A	0.0
LOC29034	1.9038
CELF6	7.657
VGLL2	0.0
VGLL3	5.054
CADM4	7.9166
VGLL1	0.7532
CADM2	0.0
CELF5	2.1465
VGLL4	9.7716
CADM1	12.1451
FGD5	7.5504
FGD4	10.5562
KRTAP5-6	4.1254
C9orf50	0.7532
FGD1	7.6911
KRTAP5-1	1.6119
FGD3	5.443
FGD2	5.8724
LST-3TM12	7.6718
CELF3	0.0
CEP250	8.225
KRTAP5-8	2.1465
KRTAP5-9	0.0
CELF2	6.6789
TBX18	0.0
CELF1	11.04
MERTK	11.0357
VCPIP1	10.5602
RLN1	0.0
UHRF1	4.5196
UHRF2	8.69
FAM149B1	9.0165
CNNM1	9.3703
CNNM3	10.339
CNNM2	7.8666
CNNM4	7.7474
HHLA2	1.2455
HHLA3	8.3147
PIP5K1A	9.8351
HHLA1	0.0
KEAP1	10.9692
MYO9B	10.4062
MYO9A	6.2295
TRIP6	8.7043
RLN2	0.0
ZBTB8OS	7.592
ZNF337	7.7818
DSCC1	5.5524
PHF14	9.6043
PHF15	8.962
PHF16	8.3545
PHF17	9.4601
PHF10	9.5684
PHF11	8.2705
PHF12	9.6294
PHF13	9.1823
FOXQ1	6.294
ZNF710	7.4466
PHF19	6.4263
FBRSL1	9.503
ZNF711	0.7532
EZH1	9.2794
SLC5A1	1.2455
MEGF8	9.7389
EZH2	4.6825
SLC5A4	1.2455
CCNB1IP1	10.4633
SLC5A6	13.5042
PTGDS	8.1399
RLN3	0.0
PRSS8	4.0073
TIA1	9.3911
MEGF6	11.207
UBN2	8.205
UBN1	9.7389
RALGDS	9.1443
PNLIPRP1	0.0
PNLIPRP3	0.7532
PNLIPRP2	0.0
NKX2-3	3.3091
RAVER1	8.5226
RAVER2	4.9618
ALX3	5.8724
NAA40	7.2847
ALX1	0.0
RB1	8.7486
ALX4	0.7532
YY1AP1	10.761
LOC400043	2.6969
UCN	4.5196
NKG7	6.717
LOC649330	3.2057
ZBTB3	6.698
ZBTB2	7.8835
ZBTB1	8.8928
CARD18	0.0
ATAD3C	4.2345
ATAD3B	7.9649
ATAD3A	9.3837
MAT2B	11.111
NBR2	7.4063
CYP21A2	7.9673
CARD11	4.8968
CARD10	9.6469
CARD17	0.0
BOD1L	9.2569
LOC151534	10.8548
CARD14	2.3542
CASC3	10.3587
CASC2	4.384
CASC1	3.4056
HCG26	4.9618
ARR3	0.0
GNB3	0.7532
CASC5	5.3968
CASC4	11.1164
COL24A1	2.9736
PXMP2	11.2113
GNB2	11.4291
PXMP4	9.1823
HAO2	10.3826
RIPK3	2.1465
ZMYND12	7.5662
LOC284379	0.0
C20orf108	11.841
HN1L	11.2356
MGC21881	6.7992
C20orf106	0.0
C20orf107	0.0
C20orf103	2.5357
CUL4A	10.2734
TAF1	9.7354
CUL4B	11.274
CYP2C19	9.7373
CYP2C18	10.2439
WDR49	0.0
BOLA1	9.5826
NUDT16	10.3737
BOLA3	8.3393
BOLA2	10.0326
RIPK2	8.6188
IMMT	11.1952
PPBPL2	0.0
GLCCI1	7.4409
SLC6A3	0.0
C21orf82	2.1465
C21orf81	0.0
SLC6A7	5.9384
SLC6A6	5.5524
NDUFB9	13.3475
C21orf84	2.1465
NDUFB7	11.5564
CROCCL2	3.9445
CROCCL1	9.0494
C21orf88	0.0
NDUFB3	10.0519
FAM160A2	9.7867
NDUFB1	10.8414
GPR39	7.7023
WDR13	12.1473
YDJC	8.2769
GSR	8.6585
POM121L1P	0.0
ZNF667	1.6119
KIAA1919	6.9508
GPR31	0.0
ASB14	2.5357
GPR32	0.0
GPR35	4.384
GPR34	6.0913
GPR37	4.0675
LRPPRC	11.8214
C12orf56	0.0
C12orf57	10.566
C12orf54	0.7532
CYMP	0.0
C12orf52	9.3926
C12orf53	0.0
C12orf50	0.0
C12orf51	9.3808
FMNL2	8.6561
FMNL3	7.8558
FMNL1	6.3796
ZIC4	4.6825
C12orf59	2.9736
STAP2	10.2782
STAP1	1.2455
TBC1D20	9.9325
NEXN	5.6736
RIPK4	11.1056
INGX	1.9038
SH3BP4	12.0312
MAPRE1	9.4217
MAPRE3	9.0069
MAPRE2	10.063
AQP6	10.6632
AQP7	7.828
AQP4	3.4056
ANKRD46	10.7844
AQP2	0.7532
AQP3	9.4671
ANKRD43	7.9207
AQP1	11.4863
TBC1D24	8.6536
ANKRD49	7.3036
TM6SF2	10.4102
AQP8	5.2997
AQP9	16.5584
NR1H4	11.0748
NOP2	9.2618
SCARNA9	2.1465
SCARNA8	0.0
SCARNA7	2.5357
PATZ1	9.9812
SCARNA5	0.0
SCARNA4	0.0
SCARNA3	0.0
SCARNA2	2.6969
SCARNA1	0.0
AFG3L1	6.0913
GTF2I	10.7502
MRRF	9.7026
MPV17L	8.0078
PHB	12.3157
GPR150	2.8419
ZNF516	8.0569
GSC	1.2455
ZNF382	4.5196
SNHG5	11.2265
PGGT1B	8.1573
RHAG	0.7532
SNHG6	10.8739
IFIT1B	0.0
NR1H2	10.8938
GUCY1B2	1.6119
GUCY1B3	5.8724
RNF215	8.6112
RNF214	7.9042
RNF217	7.1719
FAM126A	8.1504
LZTR1	10.2742
SNHG8	10.4626
RNF213	10.8984
RNF212	0.7532
MED29	10.6662
FUNDC2	10.4766
STX2	7.0734
ZNF326	7.7927
ADORA1	7.6863
MED20	8.4166
ADORA3	5.1684
FAM47B	0.0
MED25	9.622
MED24	10.5575
MED27	7.6572
ENAM	5.3491
C14orf73	8.8656
GUCY2C	3.2057
CC2D1A	10.5311
SEPT8	8.8421
CC2D1B	9.3703
SEPT5	5.7491
C10orf131	0.0
SEPT7	10.6668
RESP18	0.0
SEPT1	6.5893
BDNF	1.991
SEPT3	2.5357
C10orf137	7.0057
YPEL2	8.9738
UTS2R	0.0
LOC100128554	0.0
LOC100131551	1.6119
SNORA5C	0.0
GK2	0.0
GK5	9.3401
TRIAP1	9.7214
RBM34	9.6834
?|280660	0.0
CDK5R1	5.2997
TXNDC15	9.8297
RBM33	9.522
CDK5R2	0.0
RPS3A	11.8642
GSN	12.5283
RBM39	11.5662
RBM38	7.752
UGT1A7	0.0
EPHB2	9.8683
EPHB3	2.6969
EPHB1	2.3542
EPHB6	7.949
PARP9	10.8209
EPHB4	9.755
SPANXN2	0.0
DNAJC5B	3.2057
TOM1L1	11.232
PARP6	9.3417
EPN1	12.8032
DNAJC5G	0.0
EPN3	1.2455
EPN2	8.7961
BTNL9	10.0602
BTNL8	1.6119
BCCIP	9.9656
TP53INP1	12.7827
TP53INP2	10.8306
BTNL3	1.2455
BTNL2	0.0
FBXO10	7.5084
TSN	10.8828
ANG	14.3882
ALDH4A1	14.8681
TIFAB	0.0
LOC729375	4.2345
SLC6A8	9.4531
MELK	5.1406
SNPH	3.0944
RIMS4	0.0
NVL	8.5934
FGF22	0.0
FGF23	0.0
FGF20	0.0
FGF21	10.7029
MDFI	3.3091
XAGE5	0.0
RASIP1	9.4159
XAGE3	0.7532
LAGE3	9.7607
ACTC1	0.7532
DSN1	7.3887
TXNDC16	7.5184
ZNF34	7.8192
AK3L1	9.0336
ZNF32	8.942
SNORD36B	0.0
ATP8B2	6.2556
ZFP3	2.6969
SH3GL1	10.4689
SH3GL3	9.637
SH3GL2	0.0
SLC10A3	8.4281
NPY	0.0
SLC10A1	12.7577
RFPL4A	5.5097
SLC10A7	7.4294
SLC10A6	3.2057
SLC10A5	6.6789
PART1	1.2455
SNORA24	0.0
MPST	12.8264
ING1	8.7646
FHL2	9.2794
FHL3	7.7972
FHL1	9.2504
TYRO3	4.9618
FHL5	5.4201
OR1K1	0.0
PUS10	8.4537
FTH1	15.6604
UGGT2	7.6621
TSGA10	2.1465
SULT1C4	4.0073
UGGT1	11.6434
SUV420H2	6.9746
BSPRY	1.2455
ZNF248	7.066
SNAR-I	0.0
ITPRIPL2	9.2585
ITPRIPL1	2.3542
KIAA1751	0.0
FLJ40852	3.9445
WWC1	9.1975
SFTPA1	0.0
KIAA1755	8.6011
LOC732275	0.0
LOC100189589	0.7532
RFPL3S	2.3542
ALDH7A1	12.1225
PAWR	8.2991
RAD51C	7.0586
RWDD2B	8.5702
VASH2	3.6615
PYY2	1.6119
?|391343	0.0
C9orf144B	0.0
LOC286238	0.0
C5orf15	9.9625
CTDSPL2	8.1915
PDPR	8.5423
UGT1A10	3.3041
ST7OT4	1.6119
COL21A1	5.1123
TRMT2A	10.0275
GATAD2A	9.9978
VTRNA1-3	0.0
GPA33	0.7532
VTRNA1-1	0.0
LGI1	0.7532
WBP1	10.8056
HMGXB3	9.3598
HMGXB4	8.2833
LGI2	2.9736
FLJ10661	2.1465
DIP2A	8.0078
DIP2B	9.4346
DIP2C	9.7687
BAHD1	9.0317
MYLPF	0.0
ZFP36L1	12.4525
NIT2	10.9844
DCLRE1B	7.1589
DCLRE1C	5.443
YES1	9.9223
DCLRE1A	8.1328
SNORD41	0.0
DNA2	4.7205
ECT2	4.8633
KIAA1632	8.2737
STAM2	9.3793
KIAA1712	7.4352
NADK	10.4018
LOC143188	3.3091
ZCCHC9	9.2968
WDFY4	4.3359
KCNS1	0.0
KCNS2	0.0
KCNS3	8.8072
TBX4	5.2486
ZCCHC2	8.7417
CYP4A22	10.2064
ZCCHC7	8.324
ZCCHC6	11.26
ZCCHC5	0.0
ZCCHC4	6.7903
C17orf60	2.9736
C17orf61	10.547
C17orf62	10.1492
C17orf63	8.2959
C17orf64	0.0
C17orf65	6.6292
C17orf66	1.9038
C17orf67	6.0169
C17orf68	7.4466
C17orf69	0.7532
ADAM21P1	0.0
LOC654342	7.0362
SLCO2A1	8.9934
CHADL	9.8804
OR2M5	0.0
EFCAB4B	2.3542
OR2M7	0.0
FKSG83	0.0
OR2M3	0.0
OR2M2	0.0
WBP11	10.5874
IPPK	7.7989
KIAA0087	0.0
NDUFA4L2	8.4509
C6orf132	0.7532
UPP2	6.2163
C6orf130	9.4039
ARID3B	5.9384
C6orf136	8.7019
C6orf134	6.1894
FAM9B	1.2455
FAM9C	0.0
C6orf138	7.272
CASQ2	4.1254
P704P	3.2057
INA	0.7532
LOC285768	3.0944
PUS7L	6.3313
SNORD62A	0.0
SNORD15A	0.0
TRIP13	3.5811
GLRB	2.8419
MUDENG	9.0873
ADPRHL1	4.7936
ADPRHL2	9.3955
LOC392196	0.0
DARS	10.5868
GLRX5	11.2442
LYPLA2	10.8289
MC2R	0.0
TPI1P2	4.6825
GLRX2	8.6585
GLRX3	9.2341
PIH1D2	3.3091
ATP2B1	9.056
ARGFX	0.0
SPG7	10.9893
ICA1	9.5813
WBP4	7.8016
DARC	5.1123
S100A10	12.9562
KIAA0664	13.0642
S100A12	3.5811
S100A14	5.5097
PHYHIP	4.1809
S100A16	10.8098
C19orf40	4.2861
C19orf41	0.0
C19orf42	10.5906
C19orf43	11.0456
C19orf44	7.7409
C19orf45	1.6119
C19orf46	8.0972
C19orf47	7.7242
C19orf48	10.157
A4GNT	0.0
GRK4	5.6736
GRK5	8.7394
PPYR1	0.0
CYBRD1	9.0354
CAPN7	9.2857
CAPN6	2.8419
CAPN5	10.7915
CAPN3	8.0165
CAPN2	11.7986
CAPN1	11.598
DLEU2	4.6721
DLEU1	6.0767
DLEU7	0.0
NECAB2	8.0606
CAPN9	0.0
CAPN8	3.7376
SOD2	14.0416
SPAG8	2.6969
SPAG9	10.0093
SPAG6	1.2455
SPAG7	10.0113
P4HB	15.4848
SPAG5	5.6736
TBX5	0.0
SLC2A12	9.1992
HTR6	0.0
HTR7	2.8419
HTR4	2.1465
KLHL5	9.7664
KLHL2	9.1975
KLHL3	2.8419
KLHL1	0.0
WAC	11.0263
SLC2A10	10.3019
KLHL8	8.1364
KLHL9	9.1874
CAB39L	6.3677
FUT11	6.12
FUT10	5.2224
FAM82A2	10.717
FLJ37453	7.3099
SGMS1	9.0616
FAM82A1	8.5883
ZNF696	8.7939
ELFN2	4.7575
MKRN3	0.7532
MKRN2	8.8529
KATNA1	7.0952
DEFB105A	0.0
KDELR3	7.3161
KDELR1	12.3634
RSPH10B2	1.2455
HIRIP3	10.4228
RP1	0.7532
CLEC12B	0.0
CLEC12A	2.6969
POU2F1	4.8633
ZFP30	6.3313
MAMDC4	11.2074
ANKRD33	0.7532
MAMDC2	4.3359
ZMAT3	5.8554
MEGF11	0.0
ZNF354A	6.2029
KIAA0947	8.8248
ST14	11.6272
RP2	7.667
MOBKL2B	7.1998
MOBKL2C	7.9084
MOBKL2A	9.303
TEX19	0.0
AANAT	0.0
ST18	0.0
TAS2R7	0.0
TBR1	0.0
LOC730101	6.877
CDV3	11.585
LYG1	3.6615
LYG2	0.0
TCTN2	6.7075
TCTN3	9.9655
CMAH	4.9297
TNXB	6.8634
SOHLH1	0.0
SOHLH2	0.0
CMAS	9.699
GRAMD2	1.9038
FATE1	3.7376
AKT1S1	10.6735
LOC728554	6.8937
GRAMD4	10.0322
PRDM14	0.0
RGMA	5.3491
TAS2R4	0.0
SLC5A2	0.8606
DCHS1	6.3677
DCHS2	3.8788
LCE6A	0.0
NT5C3L	10.1404
SERPINB11	0.0
SERPINB10	0.0
SERPINB13	0.0
SERPINB12	0.0
WHAMML1	6.0169
TMEM132C	0.0
CMA1	4.384
TMEM11	8.7161
PLEC	12.8695
TXLNA	10.8322
ZNF546	5.3731
LOC550643	7.4746
NELL2	2.5357
PLEK	7.1589
BSCL2	11.1455
LTK	1.2455
GOT1L1	0.0
POMGNT1	10.7797
NWD1	1.6119
KDM5A	10.1183
PRAME	0.7532
GOLGA2B	8.0936
PRDM12	2.3542
SPOCK2	9.3462
SPOCK3	0.0
ZNF133	7.6474
TMEM18	8.2801
PDE4DIP	12.4992
CLDN12	10.8098
CLDN10	2.4296
CLDN11	3.3091
CLDN16	3.7376
CLDN17	0.0
CLDN14	10.0482
CLDN15	10.0914
SYNGR4	1.6119
NR2F1	9.2159
CLDN18	0.7532
CLDN19	1.6119
NDUFA11	11.8869
APOOL	8.4678
ISCA1P1	6.9746
PGBD2	6.6692
PRDM13	0.0
SNX5	11.0535
SLC5A5	0.0
GAD1	4.6825
GAD2	0.0
TSKU	14.3637
ZNF746	8.4509
MTHFD2L	7.6838
PHYH	12.3511
ZNF740	9.7516
LCE3D	0.0
LCE3E	0.0
NDUFA12	9.9305
LCE3A	0.0
LCE3B	0.0
LCE3C	0.0
TMEM150B	6.9266
ODF3L2	2.1465
ODF3L1	2.9736
PHLDB2	10.187
SNORD116-5	0.0
AGTRAP	9.3294
DNHD1	7.592
MTP18	8.3275
LOC220429	2.9736
C14orf19	1.2455
SNORD103A	0.0
PABPC4	11.9146
PORCN	6.4937
ELL3	6.7277
OR11H1	0.0
TAS2R1	0.0
OR11H6	0.0
MPV17L2	8.2016
OR11H4	0.0
SYNE1	8.8804
SYNE2	10.9267
FAM187B	0.0
TNFRSF13B	0.0
GOPC	9.4559
WFIKKN2	1.2455
C18orf54	3.4056
C18orf55	8.4021
C18orf56	5.2224
DDB1	12.4566
ZNF527	6.4263
WFIKKN1	4.9931
ZNF525	5.3246
ZNF524	8.6828
ZNF529	7.3285
ZNF528	5.5097
JRK	7.3161
OR56A5	0.0
PCDHB19P	1.2455
FEZ1	5.9703
SLC5A8	1.2455
OR56A4	0.0
RNF144B	9.0354
YJEFN3	4.4687
RNF144A	6.3313
STEAP1	7.4857
OR56A3	0.0
STEAP3	6.9185
KIF21B	8.3575
OMA1	9.5017
PRO0611	0.0
FEZ2	8.4339
OR56A1	0.0
OR4F15	0.0
LOC100129935	0.0
BCL11A	1.9038
BCL11B	3.2057
PALM3	8.3454
LOC253039	6.2029
VPS11	9.6407
TST	14.2577
DSCAM	1.2455
UBASH3A	0.0
GCLM	9.8534
AVL9	7.8876
GRHL1	6.3555
GRHL2	1.2455
GRHL3	3.4961
UBQLN2	9.6195
UBQLN3	0.0
OR4C45	0.0
GCLC	11.1376
TUG1	10.761
C1GALT1	7.4005
OSMR	8.9115
WHAMM	8.2959
OR8B12	0.0
FAM165B	8.3605
